year,month,dayofweek,is_weekend,season,city,region,latitude,longitude,elevation,tmin,tmax,tavg,prcp,wspd,humidity,pressure,dew_point,cloud_cover,temp_range,tomorrow_prcp,will_rain,yesterday_prcp,rain_3day,rain_7day
2022,5,1,0,Spring,Islamabad,Punjab,33.6844,73.0479,540,20.8,30.7,25.3,0.0,23.8,45,1005.7,12.3,4,9.9,0.0,0,0.9,0.8999999999999716,1.5000000000000568
2022,5,2,0,Spring,Islamabad,Punjab,33.6844,73.0479,540,20.4,32.1,26.9,0.0,12.0,47,1006.3,13.9,1,11.7,0.0,0,0.0,0.8999999999999716,1.5000000000000568
2022,5,3,0,Spring,Islamabad,Punjab,33.6844,73.0479,540,24.0,35.4,30.3,0.0,11.8,39,1002.5,14.3,0,11.4,0.0,0,0.0,0.8999999999999716,1.5000000000000568
2022,5,4,0,Spring,Islamabad,Punjab,33.6844,73.0479,540,27.6,37.0,32.1,0.0,16.9,33,999.7,13.6,17,9.4,0.0,0,0.0,0.0,1.2000000000000568
2022,5,5,1,Spring,Islamabad,Punjab,33.6844,73.0479,540,24.9,36.3,31.0,0.0,19.6,34,998.8,12.4,21,11.4,0.0,0,0.0,0.0,0.9000000000000569
2022,5,6,1,Spring,Islamabad,Punjab,33.6844,73.0479,540,26.1,36.1,31.4,0.0,17.1,32,999.3,12.1,26,10.0,0.0,0,0.0,0.0,0.9000000000000569
2022,5,0,0,Spring,Islamabad,Punjab,33.6844,73.0479,540,23.6,36.7,31.3,0.0,16.5,30,1000.2,10.8,24,13.1,0.0,0,0.0,0.0,0.9000000000000569
2022,5,1,0,Spring,Islamabad,Punjab,33.6844,73.0479,540,26.1,35.8,30.9,0.0,23.7,29,1001.6,10.5,20,9.7,0.0,0,0.0,0.0,0.0
2022,6,2,0,Summer,Islamabad,Punjab,33.6844,73.0479,540,23.1,35.6,30.1,0.0,30.0,32,1002.2,10.9,32,12.5,0.0,0,0.0,0.0,0.0
2022,6,3,0,Summer,Islamabad,Punjab,33.6844,73.0479,540,25.8,36.9,31.7,0.0,14.5,22,1001.8,6.7,6,11.1,0.0,0,0.0,0.0,0.0
2022,6,4,0,Summer,Islamabad,Punjab,33.6844,73.0479,540,27.6,37.6,33.0,0.0,14.5,20,1000.1,6.3,2,10.0,0.0,0,0.0,0.0,0.0
2022,6,5,1,Summer,Islamabad,Punjab,33.6844,73.0479,540,26.8,39.2,33.4,0.0,12.8,16,1000.3,3.8,7,12.4,0.0,0,0.0,0.0,0.0
2022,6,6,1,Summer,Islamabad,Punjab,33.6844,73.0479,540,28.3,40.4,34.5,0.0,18.5,15,999.9,3.7,7,12.1,0.0,0,0.0,0.0,0.0
2022,6,0,0,Summer,Islamabad,Punjab,33.6844,73.0479,540,26.3,40.5,34.8,0.0,13.7,15,999.2,3.7,8,14.2,0.0,0,0.0,0.0,0.0
2022,6,1,0,Summer,Islamabad,Punjab,33.6844,73.0479,540,27.3,40.8,35.9,0.0,20.7,15,998.5,4.0,9,13.5,0.0,0,0.0,0.0,0.0
2022,6,2,0,Summer,Islamabad,Punjab,33.6844,73.0479,540,26.6,40.6,34.9,0.0,24.4,18,998.0,6.4,25,14.0,0.0,0,0.0,0.0,0.0
2022,6,3,0,Summer,Islamabad,Punjab,33.6844,73.0479,540,29.5,40.8,35.8,0.0,26.3,16,996.9,5.8,19,11.3,0.0,0,0.0,0.0,0.0
2022,6,4,0,Summer,Islamabad,Punjab,33.6844,73.0479,540,28.3,40.5,34.8,0.0,22.2,19,998.2,7.5,32,12.2,0.0,0,0.0,0.0,0.0
2022,6,5,1,Summer,Islamabad,Punjab,33.6844,73.0479,540,29.2,38.9,33.8,0.0,22.7,23,998.7,9.4,30,9.7,0.0,0,0.0,0.0,0.0
2022,6,6,1,Summer,Islamabad,Punjab,33.6844,73.0479,540,26.3,39.7,34.7,0.0,19.2,21,999.5,8.4,30,13.4,0.2,1,0.0,0.0,0.0
2022,6,0,0,Summer,Islamabad,Punjab,33.6844,73.0479,540,27.4,38.6,33.8,0.2,24.8,24,1002.5,10.3,9,11.2,0.0,0,0.0,0.0,0.0
2022,6,1,0,Summer,Islamabad,Punjab,33.6844,73.0479,540,29.4,40.8,35.6,0.0,13.8,21,1000.0,9.4,0,11.4,0.0,0,0.2,0.1999999999999716,0.20000000000005685
2022,6,2,0,Summer,Islamabad,Punjab,33.6844,73.0479,540,31.2,42.0,37.2,0.0,18.1,19,997.4,9.4,11,10.8,0.3,1,0.0,0.1999999999999716,0.20000000000005685
2022,6,3,0,Summer,Islamabad,Punjab,33.6844,73.0479,540,31.3,38.0,34.6,0.3,26.0,28,998.5,13.3,16,6.7,3.6,1,0.0,0.1999999999999716,0.20000000000005685
2022,6,4,0,Summer,Islamabad,Punjab,33.6844,73.0479,540,24.3,33.3,29.3,3.6,24.5,50,1000.7,17.3,56,9.0,2.3,1,0.3,0.29999999999997157,0.5000000000000568
2022,6,5,1,Summer,Islamabad,Punjab,33.6844,73.0479,540,22.2,30.8,26.6,2.3,23.4,61,1002.3,18.1,40,8.6,0.0,0,3.6,3.8999999999999715,4.1000000000000565
2022,6,6,1,Summer,Islamabad,Punjab,33.6844,73.0479,540,21.6,31.0,26.4,0.0,20.1,59,1002.3,17.2,37,9.4,1.6,1,2.3,6.199999999999971,6.400000000000057
2022,6,0,0,Summer,Islamabad,Punjab,33.6844,73.0479,540,20.8,30.7,25.5,1.6,26.8,60,1000.3,16.6,56,9.9,16.5,1,0.0,5.899999999999972,6.400000000000057
2022,6,1,0,Summer,Islamabad,Punjab,33.6844,73.0479,540,19.8,25.9,21.6,16.5,17.2,76,1000.6,16.9,99,6.1,16.5,1,1.6,3.8999999999999715,7.800000000000057
2022,6,2,0,Summer,Islamabad,Punjab,33.6844,73.0479,540,18.1,27.4,21.9,16.5,26.4,76,1007.0,17.2,44,9.3,0.0,0,16.5,18.099999999999973,24.300000000000058
2022,6,3,0,Summer,Islamabad,Punjab,33.6844,73.0479,540,18.9,30.8,24.9,0.0,18.4,59,1006.7,15.9,18,11.9,0.0,0,16.5,34.59999999999997,40.800000000000054
2022,6,4,0,Summer,Islamabad,Punjab,33.6844,73.0479,540,23.6,33.3,28.9,0.0,12.0,46,1002.1,16.0,0,9.7,0.0,0,0.0,32.99999999999997,40.50000000000006
2022,6,5,1,Summer,Islamabad,Punjab,33.6844,73.0479,540,24.8,35.6,31.5,0.0,16.9,43,999.3,16.9,0,10.8,0.0,0,0.0,16.49999999999997,36.90000000000006
2022,6,6,1,Summer,Islamabad,Punjab,33.6844,73.0479,540,27.0,36.9,32.6,0.0,15.9,41,1000.6,17.3,0,9.9,0.0,0,0.0,0.0,34.60000000000005
2022,6,0,0,Summer,Islamabad,Punjab,33.6844,73.0479,540,27.7,37.4,33.0,0.0,15.6,43,1001.5,18.2,1,9.7,0.0,0,0.0,0.0,34.60000000000005
2022,6,1,0,Summer,Islamabad,Punjab,33.6844,73.0479,540,28.8,38.7,34.1,0.0,12.7,42,998.0,18.9,0,9.9,0.0,0,0.0,0.0,33.00000000000006
2022,6,2,0,Summer,Islamabad,Punjab,33.6844,73.0479,540,29.8,39.5,34.8,0.0,21.7,44,994.4,20.3,1,9.7,0.7,1,0.0,0.0,16.500000000000057
2022,6,3,0,Summer,Islamabad,Punjab,33.6844,73.0479,540,27.1,37.5,31.8,0.7,31.1,63,996.5,23.7,18,10.4,12.8,1,0.0,0.0,0.0
2022,7,4,0,Summer,Islamabad,Punjab,33.6844,73.0479,540,24.2,31.0,26.9,12.8,27.7,79,1000.5,22.7,86,6.8,0.0,0,0.7,0.6999999999999715,0.7000000000000568
2022,7,5,1,Summer,Islamabad,Punjab,33.6844,73.0479,540,26.2,33.9,29.7,0.0,12.0,66,998.4,22.5,35,7.7,0.5,1,12.8,13.499999999999972,13.500000000000057
2022,7,6,1,Summer,Islamabad,Punjab,33.6844,73.0479,540,27.0,34.1,30.3,0.5,15.9,69,999.5,23.7,20,7.1,0.4,1,0.0,13.499999999999972,13.500000000000057
2022,7,0,0,Summer,Islamabad,Punjab,33.6844,73.0479,540,26.3,35.1,30.5,0.4,13.2,70,999.4,24.2,50,8.8,0.6,1,0.5,13.299999999999972,14.000000000000057
2022,7,1,0,Summer,Islamabad,Punjab,33.6844,73.0479,540,26.5,34.1,30.2,0.6,16.0,72,999.5,24.5,81,7.6,5.7,1,0.4,0.8999999999999716,14.400000000000057
2022,7,2,0,Summer,Islamabad,Punjab,33.6844,73.0479,540,27.1,34.0,29.6,5.7,14.9,77,1002.7,24.9,92,6.9,0.8,1,0.6,1.4999999999999716,15.000000000000057
2022,7,3,0,Summer,Islamabad,Punjab,33.6844,73.0479,540,26.5,33.9,29.8,0.8,8.2,77,1004.6,25.1,56,7.4,0.7,1,5.7,6.699999999999972,20.700000000000056
2022,7,4,0,Summer,Islamabad,Punjab,33.6844,73.0479,540,27.6,33.6,30.6,0.7,16.0,71,1000.9,24.6,49,6.0,18.8,1,0.8,7.099999999999971,20.800000000000058
2022,7,5,1,Summer,Islamabad,Punjab,33.6844,73.0479,540,25.0,33.5,28.6,18.8,21.2,78,998.9,24.3,47,8.5,44.5,1,0.7,7.199999999999972,8.700000000000056
2022,7,6,1,Summer,Islamabad,Punjab,33.6844,73.0479,540,23.3,31.1,26.9,44.5,11.6,80,1001.4,23.1,60,7.8,20.0,1,18.8,20.299999999999972,27.500000000000057
2022,7,0,0,Summer,Islamabad,Punjab,33.6844,73.0479,540,23.1,30.5,26.0,20.0,12.6,85,1002.9,23.2,50,7.4,3.5,1,44.5,63.99999999999997,71.50000000000006
2022,7,1,0,Summer,Islamabad,Punjab,33.6844,73.0479,540,23.5,31.1,27.4,3.5,15.0,80,1001.2,23.5,45,7.6,19.8,1,20.0,83.29999999999997,91.10000000000005
2022,7,2,0,Summer,Islamabad,Punjab,33.6844,73.0479,540,23.3,29.5,26.1,19.8,13.6,85,999.7,23.4,73,6.2,32.0,1,3.5,67.99999999999997,94.00000000000006
2022,7,3,0,Summer,Islamabad,Punjab,33.6844,73.0479,540,22.9,29.3,25.5,32.0,14.6,85,1001.1,22.7,63,6.4,3.2,1,19.8,43.29999999999997,108.10000000000005
2022,7,4,0,Summer,Islamabad,Punjab,33.6844,73.0479,540,21.9,30.4,26.6,3.2,22.9,78,1003.9,22.4,25,8.5,1.2,1,32.0,55.29999999999997,139.30000000000007
2022,7,5,1,Summer,Islamabad,Punjab,33.6844,73.0479,540,24.7,33.8,29.2,1.2,9.1,65,1002.9,21.7,13,9.1,0.1,1,3.2,54.99999999999997,141.80000000000007
2022,7,6,1,Summer,Islamabad,Punjab,33.6844,73.0479,540,27.4,33.4,30.0,0.1,8.3,67,1004.4,23.0,9,6.0,0.0,0,1.2,36.39999999999997,124.20000000000006
2022,7,0,0,Summer,Islamabad,Punjab,33.6844,73.0479,540,26.0,33.5,30.4,0.0,11.0,65,1002.6,22.9,1,7.5,0.0,0,0.1,4.499999999999972,79.80000000000005
2022,7,1,0,Summer,Islamabad,Punjab,33.6844,73.0479,540,27.6,34.0,31.0,0.0,11.1,65,1000.1,23.5,8,6.4,4.6,1,0.0,1.2999999999999716,59.800000000000054
2022,7,2,0,Summer,Islamabad,Punjab,33.6844,73.0479,540,26.3,32.2,29.0,4.6,23.0,76,999.0,24.2,34,5.9,28.8,1,0.0,0.09999999999997158,56.300000000000054
2022,7,3,0,Summer,Islamabad,Punjab,33.6844,73.0479,540,23.6,26.7,25.1,28.8,26.9,90,1002.2,23.4,92,3.1,0.6,1,4.6,4.599999999999971,41.10000000000006
2022,7,4,0,Summer,Islamabad,Punjab,33.6844,73.0479,540,23.9,29.8,26.5,0.6,8.4,85,1004.7,23.7,99,5.9,11.2,1,28.8,33.39999999999997,37.900000000000055
2022,7,5,1,Summer,Islamabad,Punjab,33.6844,73.0479,540,25.4,29.9,27.3,11.2,15.6,82,1004.4,24.0,79,4.5,10.0,1,0.6,33.99999999999997,35.300000000000054
2022,7,6,1,Summer,Islamabad,Punjab,33.6844,73.0479,540,25.0,29.1,26.7,10.0,13.5,85,1004.7,23.9,100,4.1,5.7,1,11.2,40.59999999999997,45.300000000000054
2022,7,0,0,Summer,Islamabad,Punjab,33.6844,73.0479,540,25.0,29.8,26.8,5.7,14.6,85,1006.3,23.9,96,4.8,0.4,1,10.0,21.799999999999976,55.20000000000005
2022,7,1,0,Summer,Islamabad,Punjab,33.6844,73.0479,540,24.2,31.2,27.5,0.4,12.2,80,1006.8,23.6,55,7.0,4.4,1,5.7,26.899999999999974,60.900000000000055
2022,7,2,0,Summer,Islamabad,Punjab,33.6844,73.0479,540,24.7,29.0,26.4,4.4,16.9,87,1006.1,23.9,81,4.3,24.8,1,0.4,16.099999999999977,61.300000000000054
2022,7,3,0,Summer,Islamabad,Punjab,33.6844,73.0479,540,24.1,27.6,25.6,24.8,17.1,88,1006.2,23.5,99,3.5,9.7,1,4.4,10.499999999999975,61.10000000000005
2022,7,4,0,Summer,Islamabad,Punjab,33.6844,73.0479,540,24.2,29.4,26.5,9.7,14.6,84,1005.0,23.5,71,5.2,2.7,1,24.8,29.599999999999977,57.10000000000006
2022,7,5,1,Summer,Islamabad,Punjab,33.6844,73.0479,540,24.0,31.0,27.2,2.7,7.3,82,1002.9,23.8,32,7.0,14.6,1,9.7,38.89999999999998,66.20000000000006
2022,7,6,1,Summer,Islamabad,Punjab,33.6844,73.0479,540,22.8,28.8,25.7,14.6,13.0,86,1000.8,23.1,75,6.0,12.3,1,2.7,37.199999999999974,57.70000000000006
2022,8,0,0,Summer,Islamabad,Punjab,33.6844,73.0479,540,21.9,29.8,25.8,12.3,10.0,82,1002.0,22.3,29,7.9,0.0,0,14.6,26.999999999999975,62.30000000000006
2022,8,1,0,Summer,Islamabad,Punjab,33.6844,73.0479,540,23.7,31.7,27.9,0.0,11.6,74,1001.0,22.6,6,8.0,0.0,0,12.3,29.599999999999977,68.90000000000006
2022,8,2,0,Summer,Islamabad,Punjab,33.6844,73.0479,540,25.7,32.6,29.7,0.0,8.9,65,1002.0,22.3,17,6.9,0.0,0,0.0,26.899999999999977,68.50000000000006
2022,8,3,0,Summer,Islamabad,Punjab,33.6844,73.0479,540,25.9,33.6,30.3,0.0,11.8,60,1002.5,21.5,1,7.7,0.6,1,0.0,12.299999999999976,64.10000000000007
2022,8,4,0,Summer,Islamabad,Punjab,33.6844,73.0479,540,25.5,30.8,28.0,0.6,17.8,79,1002.5,23.9,42,5.3,0.4,1,0.0,0.0,39.300000000000054
2022,8,5,1,Summer,Islamabad,Punjab,33.6844,73.0479,540,25.0,31.3,28.1,0.4,12.9,79,1000.6,23.8,41,6.3,0.4,1,0.6,0.5999999999999751,30.20000000000006
2022,8,6,1,Summer,Islamabad,Punjab,33.6844,73.0479,540,25.6,32.2,28.8,0.4,13.3,75,999.6,23.7,14,6.6,12.0,1,0.4,0.9999999999999751,27.90000000000006
2022,8,0,0,Summer,Islamabad,Punjab,33.6844,73.0479,540,23.3,31.6,27.7,12.0,17.9,79,1001.1,23.6,52,8.3,1.1,1,0.4,1.399999999999975,13.700000000000058
2022,8,1,0,Summer,Islamabad,Punjab,33.6844,73.0479,540,24.5,32.3,29.2,1.1,13.5,75,1001.2,24.1,24,7.8,0.0,0,12.0,12.799999999999976,13.400000000000057
2022,8,2,0,Summer,Islamabad,Punjab,33.6844,73.0479,540,26.6,33.4,30.0,0.0,12.2,71,998.6,24.1,4,6.8,0.5,1,1.1,13.499999999999975,14.500000000000057
2022,8,3,0,Summer,Islamabad,Punjab,33.6844,73.0479,540,24.8,31.0,27.6,0.5,29.3,78,1001.6,23.4,63,6.2,0.0,0,0.0,13.099999999999975,14.500000000000057
2022,8,4,0,Summer,Islamabad,Punjab,33.6844,73.0479,540,23.9,32.4,28.1,0.0,12.2,75,1002.4,23.1,12,8.5,0.0,0,0.5,1.5999999999999752,15.000000000000057
2022,8,5,1,Summer,Islamabad,Punjab,33.6844,73.0479,540,25.8,33.9,29.9,0.0,15.7,69,1000.1,23.2,14,8.1,0.5,1,0.0,0.49999999999997513,14.400000000000057
2022,8,6,1,Summer,Islamabad,Punjab,33.6844,73.0479,540,26.2,34.0,30.1,0.5,15.2,69,1001.9,23.7,34,7.8,18.5,1,0.0,0.49999999999997513,14.000000000000057
2022,8,0,0,Summer,Islamabad,Punjab,33.6844,73.0479,540,23.3,29.2,25.6,18.5,19.5,87,1005.6,23.3,89,5.9,12.9,1,0.5,0.49999999999997513,14.100000000000056
2022,8,1,0,Summer,Islamabad,Punjab,33.6844,73.0479,540,23.6,30.7,26.8,12.9,12.0,85,1004.5,23.9,49,7.1,13.1,1,18.5,18.999999999999975,20.60000000000006
2022,8,2,0,Summer,Islamabad,Punjab,33.6844,73.0479,540,23.6,29.3,25.8,13.1,18.4,88,1004.9,23.6,74,5.7,0.0,0,12.9,31.899999999999977,32.400000000000055
2022,8,3,0,Summer,Islamabad,Punjab,33.6844,73.0479,540,24.0,30.5,26.7,0.0,12.0,84,1003.1,23.7,55,6.5,0.0,0,13.1,44.49999999999997,45.50000000000006
2022,8,4,0,Summer,Islamabad,Punjab,33.6844,73.0479,540,24.8,32.1,28.3,0.0,9.9,71,1001.8,22.3,4,7.3,9.8,1,0.0,25.999999999999975,45.00000000000006
2022,8,5,1,Summer,Islamabad,Punjab,33.6844,73.0479,540,23.1,30.4,26.9,9.8,13.6,83,1003.2,23.6,43,7.3,6.2,1,0.0,13.099999999999975,45.00000000000006
2022,8,6,1,Summer,Islamabad,Punjab,33.6844,73.0479,540,22.3,29.6,25.8,6.2,17.0,82,1003.7,22.4,42,7.3,0.0,0,9.8,9.799999999999976,54.800000000000054
2022,8,0,0,Summer,Islamabad,Punjab,33.6844,73.0479,540,24.1,31.3,27.2,0.0,12.9,75,1000.9,22.2,33,7.2,0.0,0,6.2,15.999999999999975,60.50000000000006
2022,8,1,0,Summer,Islamabad,Punjab,33.6844,73.0479,540,24.7,32.2,28.1,0.0,13.1,69,1002.8,21.7,19,7.5,7.7,1,0.0,15.999999999999975,42.00000000000006
2022,8,2,0,Summer,Islamabad,Punjab,33.6844,73.0479,540,24.1,28.9,26.2,7.7,21.7,84,1006.6,23.1,69,4.8,28.5,1,0.0,6.199999999999975,29.10000000000006
2022,8,3,0,Summer,Islamabad,Punjab,33.6844,73.0479,540,23.0,29.0,25.5,28.5,10.6,87,1006.3,23.1,80,6.0,5.2,1,7.7,7.699999999999975,23.70000000000006
2022,8,4,0,Summer,Islamabad,Punjab,33.6844,73.0479,540,22.3,28.6,25.1,5.2,13.0,85,1005.7,22.4,91,6.3,0.0,0,28.5,36.199999999999974,52.20000000000006
2022,8,5,1,Summer,Islamabad,Punjab,33.6844,73.0479,540,22.2,29.5,25.6,0.0,13.4,83,1004.1,22.4,18,7.3,0.2,1,5.2,41.39999999999998,57.40000000000006
2022,8,6,1,Summer,Islamabad,Punjab,33.6844,73.0479,540,23.2,30.8,26.9,0.2,7.2,79,1003.4,22.8,10,7.6,1.4,1,0.0,33.699999999999974,47.600000000000065
2022,8,0,0,Summer,Islamabad,Punjab,33.6844,73.0479,540,23.7,30.7,27.3,1.4,14.0,74,1007.1,22.2,17,7.0,0.1,1,0.2,5.3999999999999755,41.60000000000006
2022,8,1,0,Summer,Islamabad,Punjab,33.6844,73.0479,540,24.6,31.7,28.4,0.1,9.2,72,1008.5,22.7,6,7.1,0.0,0,1.4,1.599999999999975,43.00000000000006
2022,8,2,0,Summer,Islamabad,Punjab,33.6844,73.0479,540,24.8,32.1,29.0,0.0,9.5,68,1005.6,22.4,6,7.3,0.0,0,0.1,1.699999999999975,43.10000000000006
2022,9,3,0,Autumn,Islamabad,Punjab,33.6844,73.0479,540,26.8,32.5,29.6,0.0,7.7,66,1005.2,22.3,8,5.7,0.3,1,0.0,1.4999999999999751,35.400000000000055
2022,9,4,0,Autumn,Islamabad,Punjab,33.6844,73.0479,540,26.0,32.3,28.7,0.3,13.8,70,1006.6,22.5,7,6.3,0.2,1,0.0,0.09999999999997514,6.900000000000057
2022,9,5,1,Autumn,Islamabad,Punjab,33.6844,73.0479,540,25.5,31.5,28.2,0.2,12.8,72,1003.9,22.6,11,6.0,7.6,1,0.3,0.2999999999999751,2.000000000000057
2022,9,6,1,Autumn,Islamabad,Punjab,33.6844,73.0479,540,22.7,29.5,26.6,7.6,25.5,76,1002.7,21.9,30,6.8,6.3,1,0.2,0.49999999999997513,2.2000000000000566
2022,9,0,0,Autumn,Islamabad,Punjab,33.6844,73.0479,540,22.4,28.3,25.3,6.3,15.8,81,1005.8,21.7,47,5.9,0.3,1,7.6,8.099999999999975,9.600000000000056
2022,9,1,0,Autumn,Islamabad,Punjab,33.6844,73.0479,540,22.8,30.2,26.8,0.3,7.1,75,1007.0,21.9,10,7.4,0.0,0,6.3,14.099999999999975,14.500000000000057
2022,9,2,0,Autumn,Islamabad,Punjab,33.6844,73.0479,540,24.9,31.4,28.2,0.0,9.3,70,1008.3,22.1,8,6.5,0.0,0,0.3,14.199999999999974,14.700000000000056
2022,9,3,0,Autumn,Islamabad,Punjab,33.6844,73.0479,540,25.3,32.7,29.3,0.0,9.1,66,1008.7,22.3,3,7.4,0.1,1,0.0,6.599999999999975,14.700000000000056
2022,9,4,0,Autumn,Islamabad,Punjab,33.6844,73.0479,540,26.0,31.7,28.9,0.1,16.5,69,1008.6,22.5,13,5.7,5.5,1,0.0,0.2999999999999751,14.700000000000056
2022,9,5,1,Autumn,Islamabad,Punjab,33.6844,73.0479,540,23.3,30.0,27.0,5.5,22.8,77,1008.0,22.5,24,6.7,13.5,1,0.1,0.09999999999997514,14.500000000000057
2022,9,6,1,Autumn,Islamabad,Punjab,33.6844,73.0479,540,23.0,28.8,25.6,13.5,12.3,82,1006.6,22.3,37,5.8,6.0,1,5.5,5.599999999999975,19.800000000000058
2022,9,0,0,Autumn,Islamabad,Punjab,33.6844,73.0479,540,20.3,28.6,24.9,6.0,20.4,83,1005.7,21.7,24,8.3,0.0,0,13.5,19.099999999999973,25.70000000000006
2022,9,1,0,Autumn,Islamabad,Punjab,33.6844,73.0479,540,23.7,30.3,27.0,0.0,12.4,73,1005.4,21.6,16,6.6,0.0,0,6.0,24.99999999999997,25.400000000000055
2022,9,2,0,Autumn,Islamabad,Punjab,33.6844,73.0479,540,23.4,30.9,27.3,0.0,10.6,67,1005.4,20.3,2,7.5,0.0,0,0.0,19.49999999999997,25.10000000000006
2022,9,3,0,Autumn,Islamabad,Punjab,33.6844,73.0479,540,24.4,31.5,28.2,0.0,9.5,60,1003.3,19.6,0,7.1,0.1,1,0.0,5.999999999999975,25.10000000000006
2022,9,4,0,Autumn,Islamabad,Punjab,33.6844,73.0479,540,24.8,30.7,27.2,0.1,16.6,70,1000.6,21.1,3,5.9,5.1,1,0.0,0.0,25.10000000000006
2022,9,5,1,Autumn,Islamabad,Punjab,33.6844,73.0479,540,22.2,29.4,25.6,5.1,11.9,77,1003.1,21.1,25,7.2,0.0,0,0.1,0.09999999999997514,25.10000000000006
2022,9,6,1,Autumn,Islamabad,Punjab,33.6844,73.0479,540,22.3,30.7,26.4,0.0,14.5,65,1006.3,19.2,1,8.4,0.0,0,5.1,5.199999999999974,24.70000000000006
2022,9,0,0,Autumn,Islamabad,Punjab,33.6844,73.0479,540,22.9,31.6,28.1,0.0,11.4,56,1006.3,18.2,0,8.7,0.0,0,0.0,5.199999999999974,11.200000000000058
2022,9,1,0,Autumn,Islamabad,Punjab,33.6844,73.0479,540,23.9,32.3,28.0,0.0,11.3,59,1006.2,18.9,2,8.4,0.2,1,0.0,5.099999999999975,5.200000000000058
2022,9,2,0,Autumn,Islamabad,Punjab,33.6844,73.0479,540,24.4,32.2,27.7,0.2,11.6,63,1006.5,19.6,4,7.8,0.0,0,0.0,0.0,5.200000000000058
2022,9,3,0,Autumn,Islamabad,Punjab,33.6844,73.0479,540,23.3,31.8,27.7,0.0,9.9,65,1006.2,20.3,0,8.5,0.0,0,0.2,0.19999999999997514,5.400000000000058
2022,9,4,0,Autumn,Islamabad,Punjab,33.6844,73.0479,540,24.1,32.4,27.9,0.0,17.9,64,1005.3,20.2,2,8.3,0.0,0,0.0,0.19999999999997514,5.400000000000058
2022,9,5,1,Autumn,Islamabad,Punjab,33.6844,73.0479,540,23.3,31.0,26.4,0.0,18.3,70,1004.5,20.3,9,7.7,1.0,1,0.0,0.19999999999997514,5.300000000000058
2022,9,6,1,Autumn,Islamabad,Punjab,33.6844,73.0479,540,21.2,28.0,24.4,1.0,16.6,76,1004.8,19.9,16,6.8,2.5,1,0.0,0.0,0.20000000000005863
2022,9,0,0,Autumn,Islamabad,Punjab,33.6844,73.0479,540,19.8,28.0,24.0,2.5,11.7,76,1010.3,19.3,15,8.2,0.0,0,1.0,0.9999999999999751,1.2000000000000586
2022,9,1,0,Autumn,Islamabad,Punjab,33.6844,73.0479,540,21.9,29.4,25.7,0.0,10.6,69,1007.7,19.3,0,7.5,0.0,0,2.5,3.499999999999975,3.700000000000059
2022,9,2,0,Autumn,Islamabad,Punjab,33.6844,73.0479,540,22.8,30.0,26.1,0.0,9.6,65,1006.9,19.0,6,7.2,0.0,0,0.0,3.499999999999975,3.700000000000059
2022,9,3,0,Autumn,Islamabad,Punjab,33.6844,73.0479,540,23.0,29.8,26.5,0.0,9.0,64,1007.0,19.0,12,6.8,0.2,1,0.0,2.499999999999975,3.5000000000000586
2022,9,4,0,Autumn,Islamabad,Punjab,33.6844,73.0479,540,23.9,31.5,27.6,0.2,10.8,53,1006.8,17.0,11,7.6,0.0,0,0.0,0.0,3.5000000000000586
2022,10,5,1,Autumn,Islamabad,Punjab,33.6844,73.0479,540,23.4,31.7,27.8,0.0,10.9,48,1005.7,15.5,13,8.3,0.5,1,0.2,0.19999999999997514,3.700000000000059
2022,10,6,1,Autumn,Islamabad,Punjab,33.6844,73.0479,540,21.3,30.6,26.2,0.5,23.2,52,1007.3,15.4,19,9.3,0.0,0,0.0,0.19999999999997514,3.700000000000059
2022,10,0,0,Autumn,Islamabad,Punjab,33.6844,73.0479,540,21.8,30.7,26.4,0.0,12.1,49,1008.0,14.6,5,8.9,0.0,0,0.5,0.6999999999999751,3.200000000000059
2022,10,1,0,Autumn,Islamabad,Punjab,33.6844,73.0479,540,21.2,30.9,26.1,0.0,16.3,48,1010.0,13.9,1,9.7,0.0,0,0.0,0.49999999999997513,0.7000000000000586
2022,10,2,0,Autumn,Islamabad,Punjab,33.6844,73.0479,540,20.7,31.2,26.6,0.0,11.1,44,1008.3,12.9,1,10.5,0.3,1,0.0,0.49999999999997513,0.7000000000000586
2022,10,3,0,Autumn,Islamabad,Punjab,33.6844,73.0479,540,21.6,29.7,25.6,0.3,23.3,41,1009.2,11.2,6,8.1,1.1,1,0.0,0.0,0.7000000000000586
2022,10,4,0,Autumn,Islamabad,Punjab,33.6844,73.0479,540,18.3,29.8,24.0,1.1,17.6,54,1011.2,13.5,13,11.5,0.0,0,0.3,0.2999999999999751,1.0000000000000586
2022,10,5,1,Autumn,Islamabad,Punjab,33.6844,73.0479,540,20.9,29.1,24.7,0.0,18.2,52,1011.5,13.8,0,8.2,0.0,0,1.1,1.3999999999999753,1.9000000000000588
2022,10,6,1,Autumn,Islamabad,Punjab,33.6844,73.0479,540,20.9,29.5,25.5,0.0,17.0,49,1010.6,13.5,1,8.6,0.0,0,0.0,1.3999999999999753,1.9000000000000588
2022,10,0,0,Autumn,Islamabad,Punjab,33.6844,73.0479,540,21.5,28.8,25.2,0.0,10.1,49,1011.7,13.6,8,7.3,0.0,0,0.0,1.0999999999999752,1.4000000000000588
2022,10,1,0,Autumn,Islamabad,Punjab,33.6844,73.0479,540,20.7,28.6,23.9,0.0,18.2,56,1010.8,14.4,6,7.9,0.1,1,0.0,0.0,1.4000000000000588
